student_id,age,gender,socioeconomic_status,region,total_logins,weekly_login_count,avg_session_duration,resource_click_count,forum_posts,quiz_attempts_count,video_watch_completion_rate,daily_internet_usage_mins,edu_sites_visit_count,nonedu_sites_visit_count,peak_usage_time,tab_switch_count,total_classes,classes_attended,assignment_score_avg,quiz_score_avg,midterm_exam_score,final_exam_score,attendance_percentage,overall_performance_score,performance_label
S1330,18,Male,High,West,29,2,37.87959344581977,39.0,3,4,0.85,148.0,15,14,Morning,8,60,54,79.5,74.3,77.5,78.7,90.0,77.62,High
S1075,17,Male,Medium,South,38,7,39.25935286431962,92.0,2,3,0.32,135.0,12,10,Night,11,60,45,65.8,64.5,74.6,79.6,75.0,72.32,Medium
S1305,18,Male,Medium,North,26,2,46.74311003526577,19.0,2,3,0.39,60.0,20,11,Afternoon,11,60,54,76.4,71.5,68.1,77.5,90.0,73.26,Medium
S0061,19,Female,Medium,West,11,4,59.288577078135674,62.0,3,3,0.36,106.0,26,12,Morning,6,60,34,43.9,32.4,34.8,36.2,56.67,36.56,Low
S1264,20,Male,Medium,West,29,4,52.0960102140148,47.0,1,2,0.71,183.0,11,13,Afternoon,12,60,50,69.2,73.3,71.5,65.9,83.33,69.72,Medium
S0093,18,Male,High,North,8,9,43.49679539728128,67.0,5,1,0.3,138.0,17,9,Night,13,60,41,40.3,46.1,56.9,58.7,68.33,51.96,Low
S0667,22,Female,High,South,17,4,49.04212865277332,84.0,6,1,0.79,202.0,17,7,Night,6,60,33,57.1,41.4,51.1,48.3,55.0,49.52,Low
S0281,20,Male,Medium,South,16,5,65.15275110460641,25.0,2,1,0.57,162.0,18,15,Afternoon,8,60,33,59.5,33.3,46.6,36.7,55.0,43.55,Low
S1114,19,Male,Medium,East,32,6,47.279472620626095,35.0,3,3,0.61,86.0,23,12,Night,12,60,49,78.7,63.0,72.5,72.3,81.67,71.78,Medium
S0360,19,Female,Low,South,20,9,73.14654444472552,33.0,0,3,0.43,88.0,11,14,Night,1,60,32,54.9,58.5,49.7,52.9,53.33,53.46,Low
S1129,18,Male,Medium,West,26,5,52.15866337164076,60.0,1,1,0.54,199.0,22,11,Morning,4,60,49,65.3,67.6,75.2,68.9,81.67,69.81,Medium
S1170,20,Female,Low,West,38,1,38.45815674239671,47.0,4,3,0.89,215.0,14,10,Morning,10,60,51,79.6,66.8,77.9,76.8,85.0,75.69,Medium
S0848,22,Female,Medium,West,35,6,60.027276807992855,55.0,4,3,0.58,105.0,25,7,Afternoon,1,60,54,68.3,67.1,67.8,68.8,90.0,68.06,Medium
S1522,23,Female,Medium,East,57,6,32.11175860605987,65.0,3,3,0.5,190.0,20,12,Morning,5,60,57,86.8,80.6,94.8,93.4,95.0,89.94,High
S0111,24,Male,Medium,East,12,9,35.06641300418049,83.0,5,2,0.36,174.0,14,7,Afternoon,12,60,34,56.2,50.0,39.4,50.9,56.67,48.33,Low
S0043,18,Male,Low,West,17,7,,,0,1,0.69,,9,7,Afternoon,6,60,32,59.3,,39.5,55.8,53.33,46.75,Low
S0126,24,Male,Low,South,23,5,45.97670376748336,24.0,4,1,0.96,142.0,17,11,Morning,4,60,35,45.1,32.5,52.9,57.5,58.33,48.64,Low
S0205,20,Male,High,North,8,6,37.00059493298066,80.0,2,4,0.48,208.0,22,8,Evening,5,60,33,57.3,42.2,35.8,43.2,55.0,43.6,Low
S0053,19,Male,Low,North,12,6,37.853193230095684,89.0,2,2,0.44,229.0,17,10,Night,13,60,41,47.8,51.0,58.6,42.2,68.33,50.0,Low
S0546,24,Male,Medium,East,13,6,50.04483256383017,79.0,4,3,0.92,69.0,18,11,Evening,2,60,33,50.8,57.6,41.1,43.5,55.0,47.06,Low
S0069,20,Male,High,West,5,6,46.03438129308106,89.0,4,4,0.96,196.0,20,14,Evening,11,60,42,46.6,32.7,34.6,43.3,70.0,39.23,Low
S1741,17,Male,High,North,46,1,48.154749497105975,65.0,3,2,0.99,133.0,23,11,Evening,5,60,58,97.1,80.8,87.0,94.7,96.67,90.09,High
S1548,22,Male,Low,North,51,8,71.49602138697915,60.0,3,4,0.81,246.0,18,11,Evening,3,60,55,97.2,97.7,89.3,91.9,91.67,93.34,High
S0184,19,Male,Low,East,14,4,46.5776143929377,96.0,6,2,0.58,140.0,19,11,Evening,8,60,37,51.9,56.9,33.3,48.5,61.67,46.3,Low
S0138,17,Male,High,South,16,3,56.717179147161595,23.0,0,4,0.57,169.0,22,4,Night,7,60,30,52.6,46.7,37.6,52.7,50.0,46.95,Low
S0900,23,Male,Medium,North,25,4,30.877413725821995,69.0,5,1,0.63,87.0,18,10,Afternoon,14,60,52,68.6,62.3,77.2,69.8,86.67,70.28,Medium
S0797,21,Female,Low,West,10,4,44.660747740720915,36.0,3,3,0.83,190.0,22,16,Morning,3,60,32,48.5,34.5,48.4,53.8,53.33,47.26,Medium
S0133,17,Male,High,South,22,5,41.00100937868863,66.0,2,4,0.49,249.0,24,7,Evening,8,60,38,46.7,33.2,37.3,59.8,63.33,45.11,Low
S0081,23,Male,Low,West,24,4,51.6470274533311,94.0,4,4,0.37,96.0,34,5,Morning,1,60,43,44.2,45.3,49.4,54.5,71.67,49.07,Low
S1987,17,Male,High,South,47,6,69.56722577122338,91.0,3,2,0.76,352.0,18,12,Afternoon,10,60,58,95.6,84.3,89.8,95.8,96.67,91.66,High
S1541,17,Male,Medium,West,48,6,49.621342438995725,28.0,5,3,0.81,167.0,14,6,Night,14,60,55,95.8,96.9,89.4,95.4,91.67,93.98,High
S0542,18,Female,Medium,South,17,9,45.0855608082435,70.0,2,2,0.85,214.0,20,13,Night,11,60,42,41.9,41.4,50.5,36.9,70.0,42.88,Low
S1669,24,Male,Low,West,46,2,43.44889847127958,78.0,5,1,0.35,162.0,25,12,Evening,8,60,57,87.7,85.5,91.7,93.4,95.0,90.17,High
S0984,20,Male,High,East,30,1,36.75576711336653,99.0,2,4,0.89,162.0,14,8,Morning,2,60,53,67.1,65.1,75.0,73.2,88.33,70.9,Medium
S0166,17,Male,Medium,South,15,2,33.92843183197549,38.0,3,3,0.55,188.0,17,8,Night,14,60,34,49.2,57.3,35.3,35.7,56.67,42.6,Low
S0249,17,Male,High,West,22,7,57.49504900706159,36.0,2,3,0.46,159.0,26,14,Morning,11,60,37,54.7,47.7,41.6,36.4,61.67,43.88,Low
S0447,19,Female,Low,South,14,9,43.89187439720912,35.0,5,3,0.78,224.0,19,6,Afternoon,14,60,37,40.8,52.6,54.6,41.7,61.67,47.57,Low
S1515,20,Male,Low,West,45,3,30.7623073665434,23.0,4,4,0.4,264.0,23,7,Evening,14,60,57,91.9,87.3,92.5,93.9,95.0,91.76,High
S0859,17,Female,High,North,31,7,38.40573112783686,36.0,4,3,0.64,163.0,22,6,Night,4,60,47,68.5,68.2,75.6,74.9,78.33,72.49,Medium
S1212,17,Female,Medium,South,42,2,36.81921012694023,96.0,3,1,0.74,142.0,15,7,Evening,6,60,51,75.2,64.6,70.0,69.9,85.0,69.93,Medium
S0098,20,Female,High,West,20,2,39.494480682915125,50.0,2,2,0.37,193.0,27,15,Night,12,60,36,48.9,38.9,37.7,45.5,60.0,42.52,Low
S1974,20,Female,Medium,East,53,6,42.04289053339429,17.0,5,1,0.5,145.0,15,12,Morning,14,60,56,94.7,99.8,90.4,93.9,93.33,94.19,High
S0738,21,Female,Medium,East,18,4,33.672150487322554,95.0,7,1,0.7,162.0,21,13,Afternoon,7,60,43,49.9,42.1,56.0,47.8,71.67,49.54,Low
S1256,18,Female,Medium,East,40,6,37.07377169628817,63.0,8,2,0.65,174.0,22,14,Morning,14,60,51,71.8,69.5,76.4,75.5,85.0,73.83,Medium
S0103,18,Female,Low,North,23,6,50.861658003927836,21.0,2,3,0.45,248.0,16,7,Night,10,60,33,56.8,38.2,43.7,42.3,55.0,44.8,Low
S0435,20,Female,Medium,West,20,1,54.57791614472906,67.0,1,3,0.31,182.0,18,12,Evening,3,60,43,40.3,50.6,55.1,55.0,71.67,51.21,Low
S0075,21,Female,Low,West,10,6,36.8698562773987,53.0,4,2,0.51,200.0,28,8,Morning,2,60,37,42.4,50.9,44.1,41.6,61.67,44.37,Low
S1792,23,Male,Medium,South,53,5,46.005780453406565,96.0,6,4,0.47,76.0,19,10,Afternoon,7,60,55,96.7,87.8,98.0,92.9,91.67,94.17,High
S1235,18,Female,Medium,South,31,6,52.43829634582124,22.0,1,4,0.89,167.0,26,7,Evening,5,60,45,76.8,69.8,70.3,76.2,75.0,73.27,Medium
S0919,19,Male,Medium,South,25,4,37.95148489275943,22.0,3,1,0.52,236.0,19,9,Night,8,60,47,70.2,67.5,73.5,66.8,78.33,69.63,Medium
S1712,17,Male,Low,West,49,3,44.46843152783957,73.0,2,4,0.62,113.0,26,11,Morning,8,60,59,87.6,84.7,95.0,90.0,98.33,89.96,High
S1671,22,Male,Medium,North,50,6,59.087714085002574,23.0,1,4,0.44,158.0,22,8,Morning,2,60,59,93.8,99.1,88.4,99.5,98.33,94.95,High
S1621,23,Male,High,South,45,9,48.39536723415313,39.0,2,2,0.32,149.0,23,6,Morning,11,60,57,86.8,96.6,91.3,88.0,95.0,90.47,High
S0763,21,Female,Medium,North,24,8,40.05034519631927,87.0,2,1,0.93,222.0,19,4,Afternoon,1,60,39,58.4,38.5,59.9,55.2,65.0,53.91,Low
S0990,17,Female,Low,East,28,7,52.56552900702482,80.0,3,4,0.44,76.0,24,13,Morning,7,60,49,70.5,65.9,73.9,74.0,81.67,71.65,Medium
S0389,17,Male,Medium,North,12,4,41.36883338844434,74.0,1,2,0.53,276.0,19,14,Afternoon,7,60,33,41.8,52.2,35.3,39.5,55.0,41.24,Low
S0236,20,Female,Medium,East,13,5,28.88432640897172,82.0,2,1,0.87,215.0,21,6,Morning,5,60,37,57.6,33.2,34.0,47.3,61.67,42.55,Low
S1507,19,Female,Medium,South,55,6,46.15448486169501,81.0,1,3,0.67,208.0,24,8,Evening,4,60,55,93.5,98.5,98.6,87.3,91.67,94.17,High
S0268,24,Male,Low,South,11,5,38.88614752611372,78.0,0,4,0.76,353.0,15,8,Morning,14,60,43,43.8,47.0,59.0,57.5,71.67,53.11,Low
S1188,21,Female,Low,West,35,6,41.63679628170479,95.0,4,4,0.41,283.0,25,18,Night,12,60,52,79.0,66.8,76.9,70.4,86.67,73.35,Medium
S0118,22,Female,High,South,20,2,50.13614464231096,42.0,3,4,0.46,287.0,15,11,Evening,8,60,40,54.5,44.8,30.5,59.5,66.67,46.86,Low
S1607,21,Male,Low,West,59,5,32.143575391608195,89.0,0,2,0.44,182.0,15,14,Evening,14,60,58,89.1,93.7,88.2,97.6,96.67,92.3,High
S0674,22,Female,Medium,West,8,9,36.75387749565239,92.0,1,2,0.74,117.0,17,12,Morning,1,60,42,42.6,46.4,54.6,40.6,70.0,46.36,Low
S0250,19,Male,Low,West,22,6,31.672226025203503,71.0,3,1,0.4,268.0,21,12,Night,6,60,38,45.0,34.2,59.7,57.8,63.33,51.09,Low
S1453,24,Female,Medium,South,53,6,47.73710219917946,53.0,6,1,0.52,250.0,23,12,Morning,8,60,57,90.4,94.9,94.8,87.5,95.0,91.75,High
S1995,17,Female,Low,North,50,7,27.436797328641468,49.0,2,2,0.55,180.0,22,6,Afternoon,9,60,57,90.7,96.1,96.6,98.0,95.0,95.74,High
S0095,22,Female,Medium,West,18,9,34.57422305329423,60.0,5,1,0.32,60.0,11,6,Afternoon,7,60,34,44.8,37.6,42.7,42.6,56.67,42.07,Low
S0034,18,Female,Low,West,18,5,62.031726099180375,88.0,2,3,0.71,280.0,23,13,Night,5,60,39,54.3,47.1,33.1,51.3,65.0,45.6,Low
S1464,18,Female,Low,North,59,3,50.206101308015064,73.0,4,1,0.3,199.0,17,12,Morning,6,60,56,87.3,99.6,92.6,86.4,93.33,91.08,High
S1668,20,Female,Low,South,46,3,46.56473234100792,26.0,0,2,0.55,124.0,19,10,Afternoon,8,60,56,87.5,81.6,96.9,90.7,93.33,90.1,High
S0449,23,Female,High,North,11,7,44.44079551477787,50.0,4,2,0.96,171.0,20,13,Afternoon,13,60,32,53.6,34.6,58.5,58.0,53.33,52.59,Low
S0717,19,Male,Medium,West,13,7,43.74825571616836,91.0,6,3,0.83,191.0,15,12,Evening,9,60,33,51.1,52.4,56.2,57.0,55.0,54.66,Low
S1810,19,Female,Medium,North,45,9,48.69236819261309,85.0,2,1,0.83,151.0,25,13,Afternoon,7,60,56,96.2,83.4,90.1,96.3,93.33,91.84,High
S1518,18,Female,Medium,South,50,9,60.06140509613665,25.0,3,3,0.62,208.0,24,10,Evening,11,60,59,87.3,92.7,88.7,91.2,98.33,89.97,High
S0001,23,Male,Medium,East,13,9,57.753907379990146,37.0,4,1,0.79,227.0,23,9,Afternoon,10,60,40,55.0,32.1,43.3,35.6,66.67,41.09,Low
S1376,18,Male,Medium,South,26,8,45.31769712697635,74.0,2,2,0.84,153.0,14,11,Afternoon,9,60,51,76.4,73.7,78.6,77.3,85.0,76.79,Medium
S1102,23,Male,Medium,South,39,7,,,3,2,0.36,,23,4,Night,4,60,50,75.7,,70.1,69.5,83.33,70.42,Medium
S1109,20,Female,Medium,East,40,2,62.40858077014435,24.0,7,2,0.56,194.0,20,10,Morning,7,60,48,75.1,74.9,66.7,65.8,80.0,69.75,Medium
S1227,19,Male,High,South,28,9,37.52575754009564,43.0,1,4,0.49,138.0,22,12,Afternoon,11,60,48,79.9,63.9,75.5,71.7,80.0,72.92,Medium
S0083,21,Male,Low,North,14,4,,,3,1,0.78,,24,14,Evening,10,60,30,50.9,,32.4,51.6,50.0,44.72,Low
S1289,19,Male,Low,South,31,1,55.77192504267789,74.0,2,4,0.75,162.0,21,14,Night,5,60,50,66.4,64.5,70.3,72.0,83.33,68.87,Medium
S0677,20,Male,High,North,5,7,39.0337094138827,30.0,1,4,0.31,223.0,17,7,Night,3,60,34,51.7,36.5,32.6,54.2,56.67,43.68,Low
S1921,20,Male,Low,East,51,7,45.40329047731498,52.0,4,1,0.44,174.0,27,8,Afternoon,3,60,59,94.6,99.6,88.3,98.0,98.33,94.73,High
S1047,17,Male,Medium,South,26,5,58.537098399765114,97.0,2,4,0.69,188.0,16,10,Morning,7,60,50,71.8,66.0,70.7,76.8,83.33,71.81,Medium
S0771,21,Female,Medium,West,8,8,29.48487750941071,76.0,3,2,0.53,151.0,16,7,Afternoon,1,60,31,52.3,30.9,43.0,52.0,51.67,45.14,Low
S1947,21,Female,Medium,East,57,2,54.23768511698711,78.0,5,1,0.79,78.0,16,9,Afternoon,6,60,58,89.6,82.3,89.7,92.4,96.67,89.01,High
S1281,20,Female,Low,North,42,9,48.065122064697945,96.0,3,1,0.34,131.0,22,8,Afternoon,12,60,52,73.9,64.9,66.9,75.9,86.67,70.6,Medium
S1581,17,Female,Medium,East,50,2,53.500256981527805,53.0,1,2,0.4,140.0,27,10,Night,2,60,58,87.5,94.0,94.1,87.2,96.67,90.69,High
S1489,19,Male,Low,North,46,1,58.111016422788154,24.0,2,3,0.78,74.0,19,8,Night,4,60,55,86.5,90.8,96.2,93.9,91.67,92.49,High
S0405,24,Male,Medium,South,16,6,43.86519354117859,26.0,0,2,0.36,198.0,23,13,Afternoon,10,60,44,55.8,52.1,51.6,45.1,73.33,50.59,Low
S1728,24,Male,Low,North,59,4,38.29496524997567,68.0,4,3,0.53,212.0,20,9,Evening,7,60,58,95.5,86.8,96.8,99.6,96.67,95.38,High
S1299,17,Male,High,North,43,3,48.19765513481862,33.0,5,4,0.51,100.0,18,11,Night,8,60,52,79.6,64.3,79.4,68.2,86.67,73.06,Medium
S1341,21,Female,Medium,South,25,6,43.80840730048766,41.0,2,2,0.65,170.0,25,8,Evening,8,60,54,76.0,63.8,71.5,77.6,90.0,72.69,Medium
S0105,18,Male,Medium,South,16,2,47.571989703559275,16.0,3,4,0.6,122.0,16,9,Afternoon,7,60,39,51.2,50.2,49.8,50.1,65.0,50.25,Low
S0689,23,Male,Medium,East,22,5,21.283406391411077,67.0,3,1,0.52,213.0,15,11,Morning,9,60,39,53.4,47.6,56.0,48.3,65.0,51.49,Low
S1306,18,Male,Low,East,31,2,42.716815739748306,42.0,3,3,0.68,199.0,29,12,Evening,5,60,45,79.7,65.4,70.8,73.5,75.0,72.31,Medium
S0827,19,Female,Medium,North,29,6,47.277091184759584,32.0,5,2,0.8,183.0,21,9,Afternoon,8,60,47,76.3,62.3,71.8,69.5,78.33,70.11,Medium
S0063,21,Female,Medium,North,10,5,39.14072326682245,77.0,6,1,0.56,286.0,19,6,Morning,8,60,42,44.4,34.1,30.9,41.0,70.0,37.27,Low
S0853,19,Female,Low,West,29,2,48.535139844484256,39.0,1,1,1.0,213.0,13,7,Evening,6,60,47,77.3,66.1,73.0,76.1,78.33,73.41,Medium
S1354,17,Female,Medium,South,36,8,34.03048202845369,17.0,2,2,0.33,219.0,14,8,Morning,3,60,47,77.3,67.0,69.6,69.6,78.33,70.62,Low
S0224,20,Female,High,North,18,7,47.185340424109455,99.0,2,4,0.69,161.0,12,12,Morning,1,60,40,53.7,44.9,45.2,56.0,66.67,50.08,Low
S0146,23,Male,Low,South,20,1,30.77025074738327,67.0,3,4,0.71,150.0,21,7,Evening,2,60,35,52.8,52.1,47.3,49.8,58.33,50.11,Low
S1089,24,Female,High,North,32,3,55.1129544797292,95.0,2,2,0.31,167.0,26,10,Evening,8,60,53,75.1,72.2,69.7,71.7,88.33,71.88,Medium
S0374,24,Male,Low,North,22,4,47.792678382165256,73.0,2,4,0.42,226.0,19,15,Afternoon,12,60,41,40.2,45.3,39.2,55.7,68.33,45.57,Low
S1421,19,Female,High,North,59,2,41.26375862294059,51.0,4,2,0.78,179.0,19,8,Afternoon,5,60,55,88.3,89.0,93.8,95.7,91.67,92.31,High
S1143,24,Female,Medium,West,39,2,52.1373521966136,93.0,3,1,0.6,248.0,27,10,Evening,3,60,49,70.2,64.8,65.7,76.4,81.67,69.63,Medium
S1827,19,Male,Medium,North,53,9,46.48731051713765,28.0,0,3,0.39,155.0,15,11,Evening,2,60,59,99.3,87.0,85.4,97.6,98.33,92.16,High
S1495,18,Male,Low,North,49,5,36.05642653948158,87.0,0,3,0.44,215.0,19,10,Evening,10,60,55,92.4,98.5,97.0,89.4,91.67,94.1,High
S1602,17,Female,High,West,47,4,43.579335863742465,53.0,4,2,0.64,200.0,10,11,Afternoon,9,60,58,93.9,82.0,91.9,92.4,96.67,90.47,High
S1271,17,Male,Low,East,35,6,46.006221108354424,65.0,6,3,0.55,174.0,29,13,Evening,5,60,52,69.7,74.6,79.9,73.9,86.67,75.0,Medium
S0010,18,Male,Low,North,13,8,48.326075103241976,20.0,4,3,0.65,188.0,14,6,Evening,1,60,37,57.0,34.0,30.1,59.0,61.67,44.93,Low
S0450,22,Female,Medium,North,8,7,48.379575282321184,76.0,2,3,0.88,60.0,27,10,Evening,4,60,42,58.1,31.8,31.5,44.1,70.0,40.66,Low
S0709,24,Female,Medium,East,23,9,35.993286174875195,53.0,4,3,0.6,192.0,19,11,Afternoon,8,60,44,47.3,40.9,44.0,39.5,73.33,42.69,Low
S0256,19,Male,Medium,West,17,1,21.09695632530562,69.0,1,4,0.96,104.0,17,11,Morning,13,60,37,46.8,54.5,37.7,41.0,61.67,43.87,Low
S0883,17,Male,Low,West,26,9,63.71714624315838,53.0,2,2,0.73,203.0,15,10,Morning,9,60,49,70.9,71.3,73.6,72.1,81.67,72.15,Medium
S0390,17,Female,Medium,West,8,5,24.925431392549903,62.0,3,4,0.41,156.0,16,9,Morning,14,60,32,42.0,39.0,59.9,43.0,53.33,47.07,Low
S0909,20,Male,Low,South,27,5,43.78880601877353,53.0,2,4,1.0,117.0,16,10,Afternoon,12,60,52,68.3,71.6,73.3,69.7,86.67,70.88,Medium
S0925,24,Female,Medium,South,36,4,55.062407473116366,40.0,5,4,0.55,104.0,19,16,Afternoon,5,60,49,69.2,74.3,73.1,73.5,81.67,72.68,Medium
S1704,21,Male,Low,West,57,7,55.537757981927925,17.0,4,3,0.39,148.0,17,8,Morning,11,60,56,93.1,83.4,91.0,87.4,93.33,88.82,High
S1233,22,Male,High,West,29,7,46.3673265587151,90.0,3,3,0.97,75.0,21,7,Afternoon,12,60,49,77.1,64.5,73.4,67.2,81.67,70.5,Medium
S0461,18,Male,Low,West,16,7,39.85217325085258,85.0,5,1,0.64,155.0,21,8,Afternoon,6,60,34,44.7,45.5,56.9,48.3,56.67,49.6,Low
S1270,23,Male,Medium,East,30,6,39.811629571783115,22.0,5,1,0.77,134.0,18,4,Night,9,60,52,70.5,73.2,74.8,66.6,86.67,71.16,Medium
S1760,20,Female,High,North,58,9,52.54070936156047,86.0,2,4,0.8,212.0,12,10,Night,11,60,59,95.2,98.6,89.7,92.5,98.33,93.42,High
S1169,18,Female,Medium,East,27,6,30.099173244233818,21.0,3,2,0.69,136.0,16,12,Afternoon,10,60,48,72.7,60.2,77.5,77.2,80.0,72.99,Medium
S0959,22,Male,Medium,East,27,7,43.36938720273025,25.0,2,1,0.58,281.0,19,0,Evening,9,60,48,65.8,75.0,65.8,79.8,80.0,71.84,Medium
S0502,21,Female,High,South,12,9,44.36876986888752,91.0,2,2,0.63,123.0,20,10,Evening,14,60,43,58.6,48.5,40.9,58.9,71.67,51.36,Low
S0740,20,Male,Medium,East,20,3,36.55675962816929,51.0,3,2,0.82,179.0,23,5,Morning,12,60,34,58.8,46.3,51.8,50.1,56.67,51.59,Low
S1850,18,Male,Medium,South,53,5,51.386155226382456,79.0,2,3,0.56,122.0,21,15,Evening,9,60,55,96.4,87.6,97.4,86.1,91.67,91.85,High
S0869,19,Female,Medium,West,41,9,46.18027713943819,25.0,5,2,0.69,164.0,13,8,Morning,13,60,45,77.2,71.5,73.0,74.0,75.0,73.84,Medium
S0732,17,Female,Medium,North,19,7,22.816522399489187,37.0,4,1,0.97,187.0,13,7,Afternoon,8,60,37,49.4,51.3,50.2,40.5,61.67,47.35,Low
S0540,18,Female,Low,West,13,6,49.19705608357266,42.0,3,3,0.6,141.0,22,5,Morning,8,60,31,44.0,50.8,50.5,39.9,51.67,46.08,Low
S1202,23,Male,High,West,44,8,46.4765184053745,85.0,3,2,0.88,154.0,17,11,Night,9,60,53,66.5,65.2,71.4,76.3,88.33,70.65,Low
S0698,18,Female,Medium,North,19,6,40.95638007309977,21.0,2,3,0.53,138.0,26,7,Evening,9,60,32,53.0,58.4,58.1,49.6,53.33,54.59,Low
S1393,23,Male,Low,West,25,3,39.19364720247294,81.0,2,3,0.87,130.0,27,12,Night,1,60,53,74.4,69.4,70.9,71.9,88.33,71.6,Low
S1377,18,Male,Medium,East,32,2,42.89836352443992,58.0,4,3,0.48,104.0,20,13,Morning,13,60,52,77.7,69.4,77.9,74.9,86.67,75.26,Medium
S1146,17,Female,Low,North,28,1,50.125995112727985,45.0,6,1,0.44,124.0,21,6,Evening,14,60,54,69.2,65.4,72.6,73.3,90.0,70.69,Medium
S1032,23,Male,High,East,25,3,24.74963685490256,55.0,1,2,0.59,97.0,21,9,Afternoon,6,60,45,74.4,67.8,76.0,66.3,75.0,71.13,Medium
S0373,18,Male,Medium,West,22,6,52.4990023942371,58.0,3,3,0.91,213.0,18,8,Morning,5,60,37,40.1,40.3,36.0,55.0,61.67,43.38,Low
S0668,20,Female,Medium,West,8,8,52.158727446909595,48.0,4,1,0.84,250.0,18,12,Afternoon,4,60,40,43.5,40.6,39.6,38.6,66.67,40.28,Low
S1526,22,Male,Medium,North,45,5,47.903690483665656,40.0,3,1,0.67,215.0,27,12,Afternoon,1,60,58,96.3,86.0,97.6,97.7,96.67,95.05,High
S0358,24,Male,High,North,21,2,40.848997110366305,89.0,5,2,0.66,156.0,27,10,Evening,11,60,35,51.8,37.3,43.1,47.1,58.33,44.88,Low
S0968,23,Male,Medium,North,29,6,,,5,3,0.96,,20,11,Morning,1,60,50,68.9,,78.6,68.8,83.33,71.48,Medium
S0784,20,Female,Medium,South,20,3,57.83816859853562,18.0,5,3,0.36,172.0,23,9,Afternoon,2,60,38,41.8,46.1,57.9,57.4,63.33,52.17,Low
S0736,19,Female,Low,South,17,3,54.45869643684146,43.0,2,4,0.6,157.0,28,13,Night,2,60,36,50.8,48.6,47.2,41.4,60.0,46.46,Low
S1036,21,Male,Medium,West,42,6,45.683938606366624,27.0,4,4,0.69,360.0,22,13,Morning,9,60,52,67.6,60.4,79.7,70.0,86.67,70.51,Medium
S0971,21,Male,Low,East,25,8,47.823777511995154,78.0,4,4,0.91,289.0,20,9,Morning,8,60,51,77.5,61.2,79.9,75.3,85.0,74.3,Medium
S1525,21,Female,Low,North,53,9,38.67099668067329,49.0,4,2,0.87,66.0,20,14,Afternoon,6,60,58,95.4,92.3,86.9,93.6,96.67,91.69,High
S1487,24,Female,Medium,West,53,1,46.98878011898702,14.0,5,1,0.94,100.0,13,16,Evening,3,60,56,91.0,91.5,100.0,95.8,93.33,95.24,High
S1524,22,Male,Low,West,54,4,53.7201433548458,54.0,3,2,0.4,245.0,23,12,Afternoon,5,60,57,99.4,80.8,85.0,85.7,95.0,87.25,High
S1491,21,Male,High,East,57,3,44.50549281624111,44.0,2,3,0.85,177.0,21,11,Evening,10,60,56,94.0,86.3,90.5,92.6,93.33,90.99,High
S1643,20,Female,High,South,59,1,55.51366936525875,40.0,1,3,0.74,216.0,19,5,Afternoon,13,60,55,96.1,98.4,95.3,98.2,91.67,96.95,Low
S1253,18,Male,Medium,West,42,8,43.12496116271227,61.0,4,4,0.59,137.0,21,5,Night,4,60,50,67.2,62.8,70.5,68.5,83.33,67.7,Medium
S1694,18,Female,Low,North,50,8,61.10386998605634,71.0,6,2,0.95,224.0,21,7,Evening,1,60,57,92.7,91.7,89.3,94.4,95.0,91.99,High
S1750,18,Male,Medium,North,45,5,40.567479416138504,89.0,2,4,0.61,138.0,14,12,Afternoon,3,60,55,97.3,84.9,98.4,87.7,91.67,92.27,High
S1237,20,Male,High,East,30,7,45.85304515047454,63.0,3,4,0.88,138.0,18,5,Evening,11,60,50,68.7,64.3,68.4,78.1,83.33,70.55,Medium
S0886,22,Male,Medium,West,32,1,46.62615623582268,30.0,2,3,0.46,135.0,26,10,Evening,6,60,51,75.4,64.1,69.5,77.2,85.0,71.91,Medium
S0080,20,Male,Low,West,20,6,58.03507931934759,99.0,4,1,0.81,169.0,25,10,Morning,13,60,39,57.7,47.8,38.3,46.7,65.0,46.6,Low
S1173,24,Male,Low,North,28,6,42.684505060547046,62.0,3,3,0.65,208.0,22,10,Afternoon,4,60,53,67.4,61.4,75.2,66.6,88.33,68.3,Medium
S0815,19,Male,High,North,25,2,51.4323541855256,55.0,1,1,0.77,166.0,23,9,Morning,7,60,50,68.3,66.2,78.4,76.8,83.33,73.46,Medium
S1286,19,Male,Low,East,26,8,42.57085768912722,32.0,6,1,0.38,238.0,23,8,Afternoon,7,60,50,73.2,64.5,74.1,79.3,83.33,73.56,Medium
S0672,22,Female,Medium,East,20,1,51.80220360476691,52.0,2,2,0.31,196.0,15,9,Night,9,60,42,44.0,39.0,56.7,35.6,70.0,44.29,Low
S1532,21,Male,High,North,46,2,60.468416916440596,92.0,3,4,0.47,113.0,25,7,Morning,4,60,57,94.2,91.0,94.4,98.8,95.0,95.0,High
S0058,17,Male,Medium,South,24,5,43.184968378643326,60.0,2,2,0.48,170.0,21,10,Night,5,60,35,54.0,52.5,56.0,37.6,58.33,49.38,Low
S0134,21,Male,Medium,West,16,7,47.69294752580734,58.0,1,4,0.66,143.0,28,13,Afternoon,2,60,42,50.1,55.2,47.9,50.3,70.0,50.52,Low
S1141,24,Female,Medium,North,38,7,37.57254428902922,78.0,4,2,0.85,127.0,25,13,Morning,3,60,48,66.3,71.6,78.9,76.6,80.0,74.23,Medium
